timestamp,epoch,iteration,loss,throughput_samp_s,comm_latency_ms,iter_time_ms,rank,world_size,arch
1778545400.4121544,2,75,1.669769,100.03,427.895,1275.141,3,4,compressed_ring_ar
1778545401.4594214,2,76,1.711343,126.27,263.025,1012.687,3,4,compressed_ring_ar
1778545402.770525,2,77,1.500187,103.5,681.537,1233.815,3,4,compressed_ring_ar
1778545403.9821942,2,78,1.660084,109.46,310.612,1167.562,3,4,compressed_ring_ar
1778545405.428538,2,79,1.666765,91.91,485.863,1391.362,3,4,compressed_ring_ar
1778545406.6306517,2,80,1.765097,112.91,262.802,1125.529,3,4,compressed_ring_ar
1778545407.7018192,2,81,1.511647,123.5,140.353,1035.177,3,4,compressed_ring_ar
1778545409.0823872,2,82,1.47922,97.16,368.448,1306.748,3,4,compressed_ring_ar
1778545410.202882,2,83,1.5618,117.77,211.744,1085.986,3,4,compressed_ring_ar
1778545411.7339606,2,84,1.583293,86.86,346.592,1471.042,3,4,compressed_ring_ar
1778545413.0228386,2,85,1.334411,103.73,293.37,1232.255,3,4,compressed_ring_ar
1778545414.3613155,2,86,1.587017,99.37,193.715,1286.998,3,4,compressed_ring_ar
1778545415.6270916,2,87,1.663638,106.93,310.27,1194.645,3,4,compressed_ring_ar
1778545416.988904,2,88,1.51115,96.65,380.945,1321.83,3,4,compressed_ring_ar
1778545418.244956,2,89,1.517828,105.83,289.781,1208.21,3,4,compressed_ring_ar
1778545419.6169472,2,90,1.437529,98.63,697.53,1294.209,3,4,compressed_ring_ar
1778545421.044236,2,91,1.578331,92.49,417.53,1382.254,3,4,compressed_ring_ar
1778545422.441666,2,92,1.66475,96.62,173.865,1321.813,3,4,compressed_ring_ar
1778545423.8193185,2,93,1.50598,97.14,488.429,1316.399,3,4,compressed_ring_ar
1778545425.1735055,2,94,1.519557,97.4,334.211,1312.944,3,4,compressed_ring_ar
1778545426.4912233,2,95,1.561584,101.96,361.264,1253.781,3,4,compressed_ring_ar
1778545428.0121431,2,96,1.779621,88.38,550.506,1447.261,3,4,compressed_ring_ar
1778545429.4071586,2,97,1.670046,62.92,397.087,1333.739,3,4,compressed_ring_ar
1778545440.9424207,3,0,1.435122,100.83,190.066,1268.244,3,4,compressed_ring_ar
1778545442.1859484,3,1,1.670087,109.55,688.139,1167.285,3,4,compressed_ring_ar
1778545443.4001422,3,2,1.506963,113.16,535.146,1129.082,3,4,compressed_ring_ar
1778545444.707864,3,3,1.499105,104.42,653.634,1224.601,3,4,compressed_ring_ar
1778545446.073338,3,4,1.572191,99.73,739.227,1281.207,3,4,compressed_ring_ar
1778545447.3143888,3,5,1.556209,106.39,312.21,1201.908,3,4,compressed_ring_ar
